student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1588,20,42,0.5277777777777778,0.5357142857142857,0.7391304347826088,785,0.41728395061728407,0.6969696969696968,0.0,1,1.0,0.0,2,682,0.478319783197832
S1589,21,477,0.6944444444444444,0.4107142857142857,0.04347826086956522,785,0.4790123456790125,0.5454545454545452,2.0,6,0.0,1.0,1,682,0.6666666666666667
S1590,17,481,0.0,0.8214285714285714,0.2608695652173913,785,0.9061728395061728,0.4393939393939393,2.0,6,0.0,0.0,7,682,0.2140921409214092
S1591,24,481,0.625,0.7857142857142858,0.47826086956521746,785,0.6320987654320986,0.49999999999999983,0.0,4,1.0,1.0,1,682,0.5121951219512195
S1592,21,481,0.3472222222222222,0.3392857142857143,0.6956521739130436,215,0.5851851851851855,0.49999999999999983,0.0,5,2.0,0.0,3,682,0.459349593495935
S1593,20,481,0.11111111111111112,0.4107142857142857,0.28260869565217395,215,0.6024691358024694,0.34848484848484845,2.0,3,0.0,1.0,6,682,0.11517615176151769
S1594,20,477,0.5972222222222222,0.42857142857142855,0.2173913043478261,215,0.9481481481481482,0.606060606060606,1.0,3,1.0,0.0,6,682,0.8373983739837398
S1595,20,477,0.7777777777777778,0.35714285714285715,0.0,785,0.4444444444444444,0.5909090909090906,0.0,4,0.0,0.0,7,682,1.0
S1596,21,477,0.4583333333333333,0.4821428571428572,0.41304347826086957,785,0.9555555555555557,0.7727272727272727,0.0,3,0.0,2.0,1,682,0.5406504065040649
S1597,23,477,0.6805555555555556,0.28571428571428575,0.8695652173913044,785,0.6814814814814816,0.7272727272727271,0.0,5,0.0,2.0,7,682,0.9390243902439024
S1598,20,481,0.8194444444444445,0.19642857142857145,0.45652173913043487,215,0.5901234567901237,0.37878787878787873,2.0,2,2.0,0.0,2,318,0.8157181571815719
S1599,22,477,0.763888888888889,0.5714285714285715,0.39130434782608703,785,1.0,0.6515151515151514,0.0,0,1.0,2.0,6,682,0.6924119241192412
S1600,21,477,0.8333333333333334,0.5892857142857143,0.47826086956521746,785,0.36790123456790136,0.3333333333333333,0.0,0,1.0,0.0,8,318,0.8672086720867209
S1601,24,42,0.6388888888888888,0.26785714285714285,0.39130434782608703,785,0.5432098765432101,0.6212121212121211,0.0,0,1.0,1.0,5,318,0.7317073170731707
S1604,23,42,0.4305555555555556,0.5,0.4347826086956522,785,1.0,0.5454545454545452,2.0,4,2.0,1.0,8,318,0.6314363143631436
S1605,19,477,0.3055555555555556,0.625,0.39130434782608703,785,1.0,0.015151515151515083,1.0,6,0.0,1.0,8,682,0.5609756097560976
S1606,23,477,0.9444444444444444,0.44642857142857145,0.15217391304347827,785,0.9308641975308642,0.18181818181818182,1.0,1,0.0,2.0,4,682,0.9065040650406504
S1607,24,481,0.4444444444444445,0.5357142857142857,0.6956521739130436,785,0.5802469135802468,0.46969696969696956,2.0,3,0.0,0.0,8,318,0.424119241192412
S1608,20,481,0.513888888888889,0.3392857142857143,0.5434782608695653,785,0.5382716049382714,0.5151515151515149,0.0,2,0.0,1.0,5,318,0.4728997289972901
S1609,24,477,0.5972222222222222,0.4107142857142857,0.2608695652173913,785,0.2172839506172839,0.4393939393939393,2.0,5,1.0,2.0,5,682,0.6937669376693767
S1610,21,481,0.5,0.4107142857142857,0.6304347826086957,785,1.0,0.212121212121212,0.0,2,2.0,1.0,3,682,0.5880758807588076
S1611,18,477,0.8333333333333334,0.28571428571428575,0.28260869565217395,785,0.7456790123456791,0.34848484848484845,0.0,6,1.0,2.0,7,682,1.0
S1612,20,477,0.36111111111111116,0.4107142857142857,0.19565217391304351,785,0.508641975308642,0.5757575757575757,0.0,0,2.0,1.0,9,682,0.5840108401084012
S1613,18,481,0.5277777777777778,0.10714285714285714,0.2173913043478261,785,0.9580246913580246,0.606060606060606,0.0,3,0.0,0.0,9,682,0.8062330623306233
S1614,22,481,0.3333333333333333,0.3392857142857143,0.0,785,0.3901234567901235,0.49999999999999983,1.0,6,1.0,1.0,1,682,0.3753387533875339
S1615,19,481,0.20833333333333334,0.3928571428571429,0.5,785,0.7308641975308641,0.7121212121212119,0.0,0,0.0,0.0,1,682,0.2371273712737128
S1616,17,477,0.36111111111111116,0.3928571428571429,0.0,785,0.5876543209876544,0.5757575757575757,0.0,1,0.0,1.0,10,682,0.7195121951219512
S1617,24,481,0.4722222222222222,0.3928571428571429,0.08695652173913045,785,0.7876543209876545,0.3636363636363635,0.0,5,1.0,2.0,5,682,0.6111111111111112
S1618,23,477,0.4027777777777778,0.42857142857142855,0.0,785,0.6148148148148151,0.4545454545454544,1.0,0,0.0,0.0,1,318,0.4769647696476966
S1619,19,477,0.3472222222222222,0.5535714285714286,0.3695652173913044,785,0.27160493827160503,0.24242424242424238,1.0,1,1.0,1.0,4,682,0.2560975609756098
S1621,18,481,0.4722222222222222,0.30357142857142855,0.30434782608695654,785,0.8888888888888888,0.6969696969696968,1.0,0,2.0,1.0,2,682,0.6029810298102982
S1622,23,481,0.16666666666666666,0.19642857142857145,0.15217391304347827,785,0.6222222222222222,0.6212121212121211,0.0,0,0.0,0.0,2,318,0.1273712737127372
S1623,18,481,0.6388888888888888,0.21428571428571427,0.10869565217391305,785,0.822222222222222,0.7575757575757573,1.0,4,2.0,1.0,4,682,0.9051490514905149
S1624,21,481,0.5,0.3392857142857143,0.5,785,0.37037037037037046,0.4393939393939393,1.0,5,0.0,0.0,8,318,0.7723577235772359
S1625,18,481,0.18055555555555558,0.375,0.2608695652173913,785,0.6222222222222222,0.7424242424242422,2.0,5,1.0,1.0,2,318,0.2764227642276424
S1626,21,477,0.4166666666666667,0.28571428571428575,0.45652173913043487,785,0.4765432098765432,0.46969696969696956,1.0,6,0.0,1.0,9,318,0.6043360433604337
S1627,22,477,0.3333333333333333,0.16071428571428573,0.1739130434782609,785,0.8148148148148149,0.7727272727272727,0.0,2,0.0,0.0,9,682,0.7059620596205962
S1628,23,477,0.5555555555555556,0.35714285714285715,0.4347826086956522,785,0.6370370370370368,0.49999999999999983,0.0,4,2.0,1.0,2,318,0.6029810298102982
S1629,23,477,0.763888888888889,0.4821428571428572,0.6956521739130436,215,0.8000000000000003,0.6212121212121211,0.0,6,1.0,1.0,1,682,0.7642276422764227
S1630,17,481,0.09722222222222222,0.5714285714285715,0.5217391304347826,785,0.8987654320987657,0.7727272727272727,1.0,1,2.0,0.0,10,318,0.3265582655826558
S1631,20,481,0.513888888888889,0.32142857142857145,0.28260869565217395,785,0.8000000000000003,0.46969696969696956,0.0,6,2.0,1.0,10,682,0.7411924119241193
S1632,21,477,0.4583333333333333,0.35714285714285715,0.45652173913043487,785,0.6962962962962962,0.5454545454545452,2.0,1,0.0,2.0,9,318,0.6666666666666667
S1633,17,477,0.625,0.25,0.32608695652173914,785,0.382716049382716,0.7272727272727271,1.0,2,2.0,1.0,2,318,0.7791327913279134
S1634,18,481,0.5277777777777778,0.44642857142857145,0.39130434782608703,785,0.6296296296296298,0.46969696969696956,2.0,5,1.0,0.0,8,682,0.6856368563685638
S1635,18,477,0.3333333333333333,0.26785714285714285,0.30434782608695654,785,0.49876543209876556,0.2575757575757575,2.0,1,2.0,2.0,3,682,0.2655826558265583
S1636,17,481,0.4166666666666667,0.5714285714285715,0.3478260869565218,785,0.545679012345679,0.8939393939393936,0.0,2,0.0,0.0,1,318,0.43631436314363153
S1638,18,481,0.7083333333333334,0.375,0.15217391304347827,215,0.3876543209876544,0.53030303030303,0.0,1,2.0,1.0,10,318,0.9918699186991871
S1639,24,481,0.48611111111111116,0.5178571428571429,0.15217391304347827,785,0.14567901234567926,0.7121212121212119,2.0,3,1.0,1.0,2,682,0.49728997289972904
S1640,22,481,0.888888888888889,0.4821428571428572,0.06521739130434782,215,0.46419753086419746,0.39393939393939387,1.0,0,1.0,0.0,7,682,0.97289972899729
S1642,24,481,0.3333333333333333,0.5178571428571429,0.10869565217391305,785,0.2962962962962963,0.5454545454545452,0.0,5,1.0,1.0,2,318,0.3279132791327914
S1643,17,481,0.16666666666666666,0.23214285714285715,0.4347826086956522,785,0.634567901234568,0.16666666666666657,0.0,6,1.0,1.0,4,682,0.3143631436314363
S1644,24,477,0.11111111111111112,0.42857142857142855,0.1739130434782609,785,1.0,0.4545454545454544,0.0,3,0.0,0.0,2,318,0.12330623306233063
S1646,21,481,0.5416666666666666,0.42857142857142855,0.39130434782608703,785,1.0,0.4545454545454544,2.0,2,1.0,0.0,3,682,0.5718157181571817
S1648,24,481,0.1527777777777778,0.6428571428571429,0.5434782608695653,785,0.9185185185185185,0.7878787878787876,1.0,3,1.0,1.0,10,318,0.3848238482384824
S1649,21,481,0.6666666666666666,0.32142857142857145,0.5869565217391305,785,0.4518518518518517,0.5151515151515149,0.0,6,0.0,0.0,5,682,0.8373983739837398
S1650,23,481,0.3888888888888889,0.42857142857142855,0.15217391304347827,785,0.47160493827160477,0.7575757575757573,0.0,0,0.0,1.0,5,682,0.478319783197832
S1652,23,481,0.8194444444444445,0.8214285714285714,0.19565217391304351,785,0.9234567901234567,0.3333333333333333,1.0,4,0.0,0.0,10,682,1.0
S1653,21,481,0.6666666666666666,0.375,0.41304347826086957,785,1.0,0.5454545454545452,0.0,1,1.0,1.0,8,682,0.7642276422764227
S1654,22,481,0.4305555555555556,0.8392857142857143,0.08695652173913045,785,0.49382716049382713,0.4545454545454544,1.0,4,2.0,1.0,9,682,0.6138211382113823
S1655,21,481,0.3055555555555556,0.625,0.0,785,0.5679012345679011,0.2878787878787878,2.0,0,0.0,0.0,7,682,0.42547425474254746
S1656,23,477,0.041666666666666664,0.5535714285714286,0.30434782608695654,215,0.4444444444444444,0.7727272727272727,1.0,3,0.0,1.0,5,682,0.1341463414634147
S1657,19,481,0.3333333333333333,0.5178571428571429,0.3695652173913044,785,0.7234567901234565,0.39393939393939387,0.0,1,0.0,0.0,9,318,0.5582655826558267
S1658,20,481,0.4444444444444445,0.5357142857142857,0.30434782608695654,215,0.9061728395061728,0.16666666666666657,1.0,3,2.0,1.0,8,682,0.6585365853658536
S1659,18,477,0.2777777777777778,0.03571428571428572,0.10869565217391305,785,0.19999999999999996,0.7424242424242422,1.0,4,0.0,0.0,10,318,0.6422764227642277
S1660,24,481,0.4583333333333333,0.3928571428571429,0.30434782608695654,785,0.7308641975308641,0.409090909090909,1.0,2,1.0,1.0,9,318,0.7222222222222223
S1661,19,477,0.5,0.625,0.45652173913043487,785,0.560493827160494,0.39393939393939387,1.0,3,0.0,2.0,10,682,0.491869918699187
S1663,22,481,0.3472222222222222,0.14285714285714288,0.4347826086956522,785,0.7432098765432098,0.8181818181818179,0.0,4,1.0,1.0,6,682,0.6693766937669376
S1664,17,477,0.5277777777777778,0.42857142857142855,0.23913043478260873,785,0.5827160493827162,0.27272727272727265,0.0,4,1.0,1.0,4,682,0.5176151761517616
S1665,21,481,0.5833333333333334,0.8035714285714286,0.673913043478261,785,0.6049382716049383,0.5151515151515149,1.0,2,1.0,0.0,9,682,0.6653116531165311
S1667,20,481,0.7777777777777778,0.42857142857142855,0.5,785,0.869135802469136,0.5757575757575757,0.0,6,1.0,0.0,10,318,1.0
S1668,21,477,0.4722222222222222,0.6428571428571429,0.673913043478261,785,0.7333333333333334,0.4848484848484848,1.0,2,0.0,1.0,10,682,0.6802168021680217
S1669,23,477,0.48611111111111116,0.375,0.5,785,0.6839506172839509,0.19696969696969685,1.0,1,0.0,1.0,9,682,0.5921409214092141
S1670,17,481,0.6388888888888888,0.08928571428571429,0.3478260869565218,785,0.3160493827160493,0.34848484848484845,1.0,2,2.0,1.0,10,318,0.8495934959349594
S1671,22,42,0.5277777777777778,0.25,0.2608695652173913,785,0.5358024691358025,0.53030303030303,1.0,2,1.0,0.0,3,318,0.5989159891598916
S1672,22,481,0.6805555555555556,0.7857142857142858,0.6304347826086957,785,0.8518518518518516,0.3636363636363635,0.0,2,0.0,1.0,3,682,0.5853658536585367
S1673,22,477,0.5416666666666666,0.3928571428571429,0.04347826086956522,785,0.6395061728395062,0.53030303030303,2.0,3,2.0,0.0,6,318,0.7953929539295395
S1674,20,481,0.36111111111111116,0.3928571428571429,0.15217391304347827,785,0.7925925925925923,0.6212121212121211,2.0,2,1.0,2.0,6,682,0.5067750677506775
S1675,21,481,0.5555555555555556,0.375,0.30434782608695654,785,1.0,0.6818181818181817,0.0,1,0.0,1.0,6,682,0.7588075880758809
S1676,20,481,0.25,0.8571428571428571,0.6956521739130436,785,0.88641975308642,0.27272727272727265,1.0,4,0.0,1.0,5,682,0.15176151761517614
S1678,18,481,0.48611111111111116,0.9285714285714286,0.15217391304347827,215,0.5037037037037038,0.6363636363636362,1.0,0,2.0,1.0,2,318,0.36856368563685643
S1679,18,481,0.4444444444444445,0.4107142857142857,0.32608695652173914,785,0.0,0.49999999999999983,1.0,2,0.0,1.0,7,682,0.5149051490514907
S1683,20,481,0.5,0.19642857142857145,0.06521739130434782,215,0.5925925925925926,0.4545454545454544,0.0,4,1.0,1.0,4,682,0.6910569105691058
S1684,17,477,0.513888888888889,0.5,0.7826086956521741,785,0.5506172839506172,0.06060606060606061,0.0,3,0.0,1.0,4,318,0.45528455284552843
S1685,22,481,0.2777777777777778,0.21428571428571427,0.5869565217391305,785,0.19012345679012355,0.53030303030303,2.0,6,0.0,0.0,8,682,0.3956639566395664
S1686,22,481,0.7500000000000001,0.32142857142857145,0.6521739130434783,215,0.3975308641975308,0.5606060606060606,0.0,0,1.0,0.0,1,682,0.5921409214092141
S1687,21,477,0.3055555555555556,0.26785714285714285,0.28260869565217395,215,0.748148148148148,0.49999999999999983,2.0,5,2.0,0.0,9,682,0.6151761517615175
S1688,23,477,0.6944444444444444,0.32142857142857145,0.3478260869565218,785,1.0,0.37878787878787873,1.0,6,1.0,2.0,7,682,0.9037940379403795
S1690,18,477,0.3472222222222222,0.32142857142857145,0.2608695652173913,215,0.7111111111111112,0.5606060606060606,0.0,1,1.0,0.0,6,682,0.6002710027100271
S1691,22,481,0.8611111111111112,0.625,0.5,785,0.8641975308641974,0.7575757575757573,0.0,5,0.0,1.0,8,682,1.0
S1692,21,477,0.2361111111111111,0.21428571428571427,0.6956521739130436,785,0.4296296296296298,0.39393939393939387,1.0,4,1.0,0.0,5,318,0.15176151761517614
S1693,20,481,0.6805555555555556,0.5,0.13043478260869565,785,0.7209876543209877,0.5757575757575757,0.0,5,1.0,0.0,6,682,0.8468834688346885
S1694,18,477,0.6944444444444444,0.7142857142857143,0.30434782608695654,785,0.4469135802469135,0.212121212121212,0.0,6,1.0,2.0,10,682,0.8455284552845528
S1695,20,481,0.3472222222222222,0.3392857142857143,0.3478260869565218,785,0.8419753086419752,0.5757575757575757,1.0,4,0.0,1.0,8,682,0.5731707317073171
S1696,23,42,0.7777777777777778,0.28571428571428575,0.06521739130434782,785,0.6666666666666665,0.42424242424242414,0.0,5,2.0,1.0,6,682,1.0
S1697,18,42,0.4305555555555556,0.3928571428571429,0.5434782608695653,785,0.7037037037037037,0.3636363636363635,1.0,4,1.0,1.0,9,682,0.5514905149051492
S1698,18,481,0.5416666666666666,0.6964285714285714,0.2173913043478261,785,0.4370370370370371,0.3636363636363635,0.0,4,1.0,2.0,9,682,0.6138211382113823
S1699,19,477,0.5416666666666666,0.4821428571428572,0.3478260869565218,785,0.804938271604938,0.42424242424242414,0.0,3,0.0,0.0,9,682,0.6991869918699187
S1700,18,481,0.4583333333333333,0.3392857142857143,0.28260869565217395,785,1.0,0.5757575757575757,2.0,0,0.0,2.0,6,318,0.5623306233062331
S1701,24,477,0.6527777777777778,0.5535714285714286,0.19565217391304351,785,0.3802469135802471,0.2575757575757575,1.0,4,1.0,0.0,9,318,0.9512195121951221
S1702,17,477,0.6527777777777778,0.21428571428571427,0.39130434782608703,785,0.545679012345679,0.42424242424242414,0.0,1,2.0,1.0,3,682,0.7710027100271002
S1703,24,477,0.125,0.5892857142857143,0.3478260869565218,215,0.6864197530864198,0.49999999999999983,2.0,6,0.0,1.0,5,682,0.15853658536585363
S1704,21,481,0.763888888888889,0.5357142857142857,0.30434782608695654,785,0.8246913580246913,0.3030303030303029,0.0,6,1.0,1.0,2,318,0.6788617886178863
S1705,21,481,0.1388888888888889,0.375,0.2173913043478261,785,0.49135802469135825,0.833333333333333,0.0,1,0.0,0.0,8,318,0.35772357723577247
S1707,24,477,0.7222222222222223,0.25,0.7826086956521741,785,0.9654320987654321,0.37878787878787873,1.0,4,0.0,0.0,6,682,0.89159891598916
S1709,24,42,0.4027777777777778,0.7142857142857143,0.6304347826086957,785,0.19999999999999996,0.833333333333333,2.0,4,1.0,1.0,5,318,0.40921409214092147
S1710,23,477,0.25,0.30357142857142855,0.06521739130434782,785,0.4790123456790125,0.606060606060606,0.0,5,1.0,1.0,1,682,0.43224932249322506
S1711,18,477,0.4444444444444445,0.5535714285714286,0.4347826086956522,785,1.0,0.3333333333333333,1.0,4,1.0,0.0,7,682,0.6056910569105693
S1712,17,477,0.4166666666666667,0.0,0.13043478260869565,215,0.9876543209876543,0.6969696969696968,0.0,4,0.0,0.0,10,682,0.9823848238482387
S1713,20,481,0.6527777777777778,0.32142857142857145,0.04347826086956522,215,0.8617283950617285,0.53030303030303,0.0,1,0.0,1.0,8,682,0.7737127371273713
S1714,24,481,0.763888888888889,0.44642857142857145,0.2173913043478261,785,0.5851851851851855,0.5454545454545452,0.0,0,0.0,1.0,1,318,0.7371273712737128
S1715,24,477,0.7777777777777778,0.25,0.673913043478261,785,0.6493827160493826,0.4393939393939393,1.0,0,2.0,1.0,10,682,0.8821138211382114
S1716,19,477,0.37500000000000006,0.25,0.6086956521739131,785,0.5975308641975308,0.3636363636363635,1.0,2,1.0,0.0,7,318,0.505420054200542
S1717,20,481,0.4444444444444445,0.30357142857142855,0.45652173913043487,215,0.9086419753086421,0.5606060606060606,1.0,1,2.0,0.0,4,318,0.5433604336043361
S1718,24,481,0.1388888888888889,0.5178571428571429,0.02173913043478261,785,0.41234567901234587,0.39393939393939387,2.0,4,0.0,1.0,6,682,0.3211382113821139
S1719,20,477,0.3194444444444444,0.4107142857142857,0.3478260869565218,215,0.4296296296296298,0.833333333333333,0.0,0,1.0,1.0,9,682,0.5785907859078592
S1720,18,481,0.6805555555555556,0.0,0.45652173913043487,215,0.8790123456790124,0.27272727272727265,1.0,3,0.0,0.0,5,682,0.921409214092141
S1721,19,477,0.8194444444444445,0.0,0.4347826086956522,215,0.6197530864197529,0.7727272727272727,2.0,3,1.0,1.0,8,682,1.0
S1722,20,477,0.22222222222222224,0.32142857142857145,0.0,785,0.9703703703703703,0.4848484848484848,1.0,3,0.0,1.0,5,682,0.43902439024390255
S1723,17,481,0.36111111111111116,0.5357142857142857,0.1739130434782609,785,0.46419753086419746,0.5606060606060606,1.0,4,0.0,0.0,2,682,0.3658536585365854
S1724,17,477,0.48611111111111116,0.0,0.3695652173913044,785,0.617283950617284,0.6515151515151514,2.0,4,1.0,0.0,4,318,0.6002710027100271
S1725,21,481,0.5416666666666666,0.3392857142857143,0.5217391304347826,785,0.402469135802469,0.37878787878787873,1.0,2,0.0,0.0,2,682,0.5121951219512195
S1726,19,477,0.3194444444444444,0.3392857142857143,0.0,215,0.6320987654320986,0.6515151515151514,0.0,6,0.0,2.0,7,318,0.6937669376693767
S1727,19,477,0.5694444444444444,0.75,0.3478260869565218,785,0.2641975308641977,0.015151515151515083,1.0,2,1.0,1.0,7,682,0.42276422764227645
S1729,20,477,0.48611111111111116,0.5357142857142857,0.5869565217391305,785,0.2740740740740739,0.3333333333333333,0.0,5,1.0,1.0,7,682,0.5487804878048781
S1730,19,481,0.5972222222222222,0.4821428571428572,0.5652173913043479,215,0.8000000000000003,0.27272727272727265,1.0,3,0.0,1.0,1,682,0.43631436314363153
S1731,17,477,0.48611111111111116,0.0,0.5217391304347826,785,0.8074074074074074,0.4545454545454544,1.0,4,2.0,2.0,1,682,0.5067750677506775
S1732,17,477,0.3888888888888889,0.6071428571428571,0.19565217391304351,785,0.20246913580246928,0.5757575757575757,2.0,3,2.0,0.0,9,682,0.49322493224932257
S1733,24,477,0.4583333333333333,0.5,0.0,785,0.9580246913580246,0.6212121212121211,0.0,2,0.0,1.0,6,682,0.6016260162601625
S1734,18,481,0.4722222222222222,0.5535714285714286,0.30434782608695654,785,1.0,0.5454545454545452,2.0,4,0.0,1.0,5,682,0.6639566395663956
S1736,20,481,0.4305555555555556,0.0,0.7173913043478262,785,0.47160493827160477,0.5606060606060606,0.0,0,0.0,0.0,6,682,0.6314363143631436
S1737,21,477,0.8194444444444445,0.8214285714285714,0.5652173913043479,215,1.0,0.5151515151515149,0.0,0,1.0,0.0,1,318,0.6300813008130082
S1738,21,42,0.5972222222222222,0.3928571428571429,0.5,785,0.3037037037037036,0.6666666666666665,0.0,2,1.0,1.0,5,318,0.6747967479674797
S1739,20,477,0.4305555555555556,0.5,0.47826086956521746,785,0.634567901234568,0.6363636363636362,2.0,6,0.0,1.0,9,318,0.6490514905149052
S1741,22,481,0.4166666666666667,0.35714285714285715,0.3695652173913044,785,0.9629629629629628,0.3333333333333333,2.0,1,0.0,1.0,3,682,0.3401084010840108
S1742,18,481,0.7361111111111112,0.32142857142857145,0.7826086956521741,785,0.7185185185185183,0.37878787878787873,0.0,4,0.0,0.0,1,318,0.6070460704607046
S1743,21,481,0.5694444444444444,0.5178571428571429,0.1739130434782609,215,0.5061728395061729,0.39393939393939387,1.0,6,1.0,1.0,2,318,0.6802168021680217
S1744,19,481,0.4583333333333333,0.125,0.7826086956521741,785,0.3950617283950617,0.4393939393939393,2.0,3,1.0,1.0,3,318,0.35772357723577247
S1745,18,481,0.5833333333333334,0.6071428571428571,0.30434782608695654,785,0.545679012345679,0.5454545454545452,1.0,2,2.0,0.0,4,682,0.6476964769647697
S1746,19,477,0.1527777777777778,0.35714285714285715,0.7173913043478262,785,0.3802469135802471,0.6363636363636362,1.0,3,0.0,1.0,7,682,0.22222222222222227
S1747,23,477,0.25,0.19642857142857145,0.06521739130434782,785,0.6419753086419755,0.4848484848484848,1.0,2,1.0,0.0,6,682,0.31978319783197834
S1748,17,481,0.2361111111111111,0.35714285714285715,0.5217391304347826,785,0.49135802469135825,0.49999999999999983,1.0,5,1.0,0.0,8,682,0.26422764227642287
S1749,18,481,0.513888888888889,0.7142857142857143,0.2173913043478261,785,0.2617283950617284,0.53030303030303,1.0,0,0.0,2.0,9,318,0.6910569105691058
S1750,24,481,0.8472222222222222,0.3392857142857143,0.04347826086956522,785,0.9407407407407407,0.409090909090909,2.0,6,0.0,2.0,6,682,0.9796747967479675
S1751,21,481,0.9444444444444444,0.5178571428571429,0.4347826086956522,785,0.5061728395061729,0.3333333333333333,0.0,0,1.0,0.0,7,682,0.948509485094851
S1752,18,477,0.625,0.28571428571428575,0.6304347826086957,215,0.3160493827160493,0.18181818181818182,1.0,3,1.0,1.0,4,318,0.6111111111111112
S1753,18,477,0.5972222222222222,0.6071428571428571,0.19565217391304351,785,0.5876543209876544,0.37878787878787873,0.0,1,2.0,1.0,2,682,0.4471544715447155
S1754,18,481,0.11111111111111112,0.5892857142857143,0.04347826086956522,785,0.6469135802469137,0.5909090909090906,1.0,4,0.0,2.0,9,682,0.3468834688346884
S1755,22,477,0.37500000000000006,0.8392857142857143,0.3695652173913044,215,0.19753086419753085,0.37878787878787873,2.0,2,2.0,1.0,9,682,0.44850948509485095
S1756,18,477,0.3194444444444444,0.4107142857142857,0.3695652173913044,785,0.7111111111111112,0.4545454545454544,1.0,4,0.0,1.0,4,682,0.437669376693767
S1757,19,481,0.36111111111111116,0.5892857142857143,0.5217391304347826,785,0.37037037037037046,0.5909090909090906,0.0,0,2.0,1.0,3,318,0.24796747967479676
S1758,17,477,0.4444444444444445,0.4642857142857143,0.6086956521739131,785,1.0,0.5909090909090906,0.0,1,1.0,1.0,10,318,0.6666666666666667
S1759,23,481,0.3888888888888889,0.7321428571428571,0.3695652173913044,215,0.7580246913580249,0.3030303030303029,0.0,1,0.0,0.0,6,318,0.3888888888888889
S1761,18,481,0.6388888888888888,0.6071428571428571,0.4347826086956522,785,0.4444444444444444,0.7121212121212119,1.0,0,0.0,1.0,1,318,0.6178861788617886
S1762,21,477,0.2638888888888889,0.4107142857142857,0.30434782608695654,785,0.6049382716049383,0.2878787878787878,0.0,4,1.0,2.0,4,682,0.3468834688346884
S1763,18,477,0.5416666666666666,0.42857142857142855,0.0,215,0.780246913580247,0.34848484848484845,1.0,3,1.0,2.0,1,318,0.45121951219512196
S1764,21,477,0.9166666666666666,0.4642857142857143,0.32608695652173914,785,0.6222222222222222,0.7121212121212119,0.0,1,2.0,2.0,2,682,0.9539295392953928
S1765,19,477,0.2916666666666667,0.5,0.30434782608695654,215,0.5753086419753086,0.46969696969696956,2.0,1,2.0,0.0,3,682,0.24254742547425484
S1767,24,477,0.4305555555555556,0.5,0.5,785,0.4814814814814814,0.24242424242424238,2.0,0,0.0,0.0,10,682,0.5081300813008132
S1768,20,481,0.7222222222222223,0.7857142857142858,0.10869565217391305,785,0.545679012345679,0.4545454545454544,0.0,1,1.0,2.0,4,682,0.6476964769647697
S1769,17,477,0.888888888888889,0.6607142857142858,0.4347826086956522,785,0.11358024691358026,0.2878787878787878,0.0,6,1.0,1.0,4,682,0.9837398373983739
S1770,21,481,0.2361111111111111,0.625,0.5434782608695653,785,0.869135802469136,0.42424242424242414,1.0,5,0.0,1.0,10,682,0.3631436314363144
S1771,21,481,0.5833333333333334,0.35714285714285715,0.7608695652173914,785,0.7037037037037037,0.49999999999999983,1.0,5,1.0,0.0,9,682,0.7913279132791327
S1772,17,481,0.3888888888888889,0.25,0.6086956521739131,785,0.4395061728395062,0.7727272727272727,2.0,5,2.0,2.0,7,682,0.6341463414634148
S1773,20,477,0.4583333333333333,0.6428571428571429,0.5652173913043479,785,1.0,0.4545454545454544,0.0,2,1.0,2.0,2,318,0.41869918699187
S1775,21,477,0.16666666666666666,0.7678571428571428,0.47826086956521746,785,0.37283950617283934,0.7575757575757573,0.0,2,0.0,0.0,4,682,0.1355013550135502
S1776,17,477,0.5416666666666666,0.32142857142857145,0.6956521739130436,785,0.8419753086419752,0.7575757575757573,2.0,0,1.0,0.0,4,682,0.5338753387533874
S1777,24,42,0.5833333333333334,0.3928571428571429,0.06521739130434782,215,0.7283950617283952,0.5454545454545452,2.0,3,1.0,1.0,10,318,0.8306233062330624
S1778,24,477,0.7083333333333334,0.08928571428571429,0.30434782608695654,785,0.7259259259259259,0.1363636363636363,1.0,4,0.0,0.0,8,682,1.0
S1779,19,481,0.5,0.35714285714285715,0.2173913043478261,215,0.5234567901234568,0.5909090909090906,1.0,6,0.0,0.0,10,682,0.8048780487804879
S1780,17,481,0.5555555555555556,0.6607142857142858,0.47826086956521746,785,0.7407407407407409,0.6969696969696968,2.0,0,1.0,0.0,10,318,0.8563685636856371
S1781,19,481,0.4027777777777778,0.3392857142857143,0.6956521739130436,785,0.5654320987654322,0.4848484848484848,0.0,4,0.0,1.0,6,682,0.5514905149051492
S1783,20,477,0.4166666666666667,0.4107142857142857,0.0,785,0.16049382716049387,0.6515151515151514,1.0,2,1.0,1.0,9,682,0.7005420054200544
S1784,18,477,0.6111111111111112,0.5178571428571429,0.28260869565217395,785,0.5234567901234568,0.606060606060606,0.0,5,1.0,1.0,10,682,0.8821138211382114
S1786,23,477,0.5694444444444444,0.4642857142857143,0.5217391304347826,785,0.4395061728395062,0.5606060606060606,1.0,2,0.0,0.0,9,682,0.8008130081300813
S1787,24,477,0.48611111111111116,0.0,0.5,785,0.4814814814814814,0.04545454545454547,0.0,3,0.0,1.0,5,318,0.5176151761517616
